id,company_name
3858,GHS Productions KG
3859,Munich Film Partners & Company (MFP) GHS Productions
3860,Nides/McCormick Productions
4120,Access Motion Picture Group
1199,Running With Scissors
4121,Giraldi-Suarez-DiGiaimo Productions
89188,Magna Theatre Corporation
5045,TBN Films
32397,Merchant Pacific Corporation
13115,"Global Asylum, The"
10159,nWave Pictures
1523,Ciné Valse
5417,Juniper Films
2259,Adelphia Compagnia Cinematografica
47154,Kroyer Films
36204,Father Features
5538,Sandy Howard Productions
15149,SinCap Productions
25131,Calendar Productions
1829,"Zespól Filmowy ""Kadr"""
69626,Tales From The Crypt Holdings
12607,Grandon Productions Ltd.
90897,Act III
10568,Pennebaker Productions
90511,Turner Feature Animation
23447,Studio Images 5
51852,Blood & Chocolate Productions Ltd
14313,The Who Films
10382,Swan Song
2933,Tenth Planet Productions
11594,Passion Pictures
21838,Distant Corners Entertainment Group Inc.
3236,Bavaria Film and Television Fund
69037,Murnau-Flaherty Productions
20034,Illusion Entertainment
10692,VH1 Television
3753,Kismet Film Company
65449,Prosperity Electric
72877,Tricor Entertainment
10784,Cerito Films
642,S.G.C.
47441,Just Singer Entertainment
51765,Carolina Torn Asunder Inc.
98130,Highwood-Brentwood Production
4664,Jensen Farley Pictures
11434,Région Nord-Pas-de-Calais
40336,Chinese Bookie Pictures
21518,Simon Fields Productions
4722,Zoulou Films
8769,Art Linson Productions
44710,4k Films
11540,MF Pictures
890,Cheyenne Enterprises
77943,Hollywood Pictures Corporation (II)
3984,Entre Chien et Loup
52944,Lotus Pictures
19508,Mindhunters (UK) Limited
5552,Media Asia Films
7698,National General Pictures
619,Terra-Filmkunst GmbH
79023,Immagine e Cinema
96229,MFF (Tristan & Isolde) Limited
636,Babbo Inc.
39226,Camellia Productions
7795,Indelible Productions
2187,Variety Film Production
40697,Total Film Group
95296,Three Wolves Productions
570,Bandai Visual Company (JAPAN)
4897,Code Productions
1393,Tokyo Broadcasting System (TBS)
61092,Wellborn
62942,Argosy Productions Limited
1919,Euro America Produzioni Cinematografiche
67871,Broomstick Entertainment
20341,On My Own
60535,Rhodes Pictures
398,Egg Films
5018,Lockheed Aircraft Corporation
302,Ibermedia
6458,Instituto Nacional de Cine y Artes Audiovisuales (INCAA)
74894,Estudios Darwin
11387,Les Artistes Anonymes
74896,Patricio Tobal
74898,Fundación Octubre
2353,Kaktus Producciones Cinematográficas
22291,Gallery Motion Pictures
44774,Tinderbox Films
4730,Slough Pond
380,Thousand Words
52012,Coproducción Canadá-USA
36978,Winchester Multimedia PLC
596,KC Medien AG
27356,Line Research
2991,TGL Inc.
19878,Quintra
76083,UGC DA International
27357,Flat Black Films
19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
1516,Kindai Eiga Kyokai
10103,Via Rosa Productions
26373,United British Artists (UBA)
5389,A Happy Place
8668,New Century Productions
36791,Emshell Producers
23503,13 Ghosts Productions Canada Inc.
20919,France Télévision Distribution
24931,Henson Associates (HA)
9382,Lester Cowan Productions
2683,Rai Cinema
358,Noel Gay Motion Picture Company
4378,The KL Line
67989,Material
11463,Edge City
1686,Indelible Pictures
3549,Sagittaire Films
272,Spelling Entertainment
24342,Zoomo Productions
3377,Fluff and Fold LLC
73335,Lunacy Unlimited Productions
3840,Numb Gums Production Inc.
54712,CinemaLab
1192,Green/Epstein Productions
73956,Runteldat Entertainment
84593,Société des Producteurs de L'Angoa
48754,Chevy Chase Films
780,Red Wagon Productions
2015,Darlow Smithson Productions
7385,Kalima Productions GmbH & Co. KG
2490,LGM Productions
8610,Sarlui / Diamant Production
15,Lama Films
16127,Film Guarantors
11771,Python Films
17100,Screen Classics (II)
4950,Antares Produzione Cinematografica
8735,Kathbur Pictures
4705,Arkoff International
87817,Earthling Associates
25188,Rattlesnake Productions
40161,Interstar
11116,The Bryna Company
12238,Doria
3397,Tommy
23126,Starling Films
462,Patalex IV Productions Limited
11409,Sniper Productions
21468,1818
4163,Tambarle
21469,Lone Wolf McQuade Associates
21470,Topkick Productions
32687,Yongning Creation Workshop
129,Section Eight
11489,HBO/Cinemax Documentary
75712,Ruby in Paradise
6082,Filmirage
9317,V1 Cut Productions
80889,Fouad Nahas
87987,lucky crow films
6379,Golden Harvest Company Ltd.
42932,Headquarters
95108,Payam Films
99771,Rio Vermelho Filmes Ltda.
25762,Selta Films
1016,Man's Films
23433,Noé Productions
13682,Fulvia Film
85741,Slovenian Film Fund
3455,Rifilm
789,Pallas Film
85745,"Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères"
12000,Tapioca Films
445,Major Studio Partners
27897,Filmstiftung Nordrhein-Westfalen
4234,Original Pictures
349,Cruise-Wagner Productions
37764,Sony BMG Feature Films
10791,MBP (Germany)
15398,Films Montsouris
4278,Tempean Films
11994,Ultra Film
35061,Colgems Productions Ltd.
7663,BEC-TERO Entertainment
45689,Native Pictures Productions
10397,Alpine Pictures
1177,Rastar Films
14908,Curtleigh Productions
7315,A&E IndieFilms
26560,Esparza / Katz Productions
13955,H & J
5067,Steve Krantz Productions
3897,"Keli Herd Film Company, Inc"
14238,Cinemation Industries
79260,Farabi Cinema Foundation
191,Senator Film Produktion
695,Lee Daniels Entertainment
5496,Cinezeta
35868,Proletariat Productions Corporation
11386,Finanzia San Marco
40144,Cine Grande Corporation
14536,Springbok Productions
616,Eskwad
25862,Studio Image Soficas
2332,Bi-polar Pictures
22123,TF1
25863,Natexis Banques Populaires Images
41470,Albacore Productions Inc.
29602,Hungry Eye Lowland Pictures B.V.
13334,Lionheart Entertainment
32718,Departamento de Cultura del Gobierno Vasco
7024,Sender Freies Berlin (SFB)
12591,Angeles Entertainment Group
37449,Winston
15013,Embassy Productions
81359,Rota Productions
688,Rankin/Bass Productions
16857,Millimeter Films
24374,Zone Productions
2271,Hero China International
21635,Mojo Films
11493,National Film Finance Corporation (NFFC)
6084,Scalera Film S.p.a.
68229,Couch Potatoe Productions
21636,PK Pictures
23912,Antidote Films (I)
84848,Yes Productions
7692,World 2000 Entertainment
26133,Armor Films Inc.
9,Gaumont
5329,Pandora Pictures
431,Donners' Company
10417,Star Cinema Productions
7475,Arc Light Films
43412,Pyramid Productions
89510,Renegade Women Co
799,Carlyle Productions
1930,IRS Media
7045,Panitalia
36577,Transatlantic Entertainment
61195,Transom Films
622,Toho Film (Eiga) Co. Ltd.
53676,Veto Chip Productions
2831,InVenture Entertainment
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
21447,David Ladd Films
3476,Walt Disney Animation Australia
12402,Walt Disney Animation Canada
2773,Broken Lizard Industries
1634,Truenorth Productions
79699,Cinecitta Italiana Stabilimenti Cinematografici
22625,Fonds Sud Cinéma
79700,Compagnia Cinematografica Montoro (CCM)
8778,HareBrained Pictures
2532,Batjac Productions
964,Keith Barish Productions
93115,Bejing New Picture Distribution Company
60530,Llenroc Productions
23207,Invicta Capital
30724,Hecht-Lancaster Productions
43714,"Columbia Pictures Corporation, Rastar Pictures"
75511,Direction de la Cinematographie Nationale
67988,WV Films LLC
73927,"Hubert Bals Fund of the Rotterdam Festival, The"
26818,CBK
10326,Anglo Enterprises
26819,Sebor
3466,Movic
13085,Altar Productions
14245,Messidor Films
36546,ADC Films
81130,FAI Films
3957,Gener8Xion Entertainment
323,"Diana Productions, Inc."
36854,Lee Rich Productions
3918,The Goatsingers
1436,Ugly Duckling Films
55005,The Birthday Film Company
3249,Fritz Lang Productions
6194,Warner Bros.
69989,Monophonic Inc.
56980,Max Stronghold Productions Inc.
8135,Anchor Bay
93530,Noel Pearson
37358,Initial (II)
21126,Pathe Productions
11238,Deutsche Filmförderfonds (DFFF)
3147,Boyd's Company
876,Sara Films
44400,Ager Cinematografica
12450,Steelwork Films
75885,Arts Council of Wales
87947,Goodmark Productions Inc.
1968,Viking Films
52845,Foqus Arte Digital
37811,Paradigm Hyde Films
60360,FallsApart Productions
8923,WMG Film
4799,Eurociné
2488,SC Entertainment
16119,J.E. Films (Julian Esteban Films)
22814,Falcon International Productions
686,Tiger Aspect Productions
8276,Philippe Dussart
73867,Budding Grove
35872,Steve White Productions
10318,Polyc International BV
53407,Electric
3543,Ninth Configuration
59488,Cinema Seven Productions
4112,American Cinema Productions
11255,Images Investissements
1660,Fígaro Films
11749,Twentieth Century Fox Animation
1269,Momentum Films
939,New Legacy
22805,7 Films Cinéma
21389,Filmsonor S.A.
4143,Eden Wurmfeld Films
14677,Network Movie Film-und Fernsehproduktion
7676,Entertainment
17700,National Film and Television School (NFTS)
75038,XYZ Funding N.V.
3037,Baby Cart
3038,Katsu Production Co. Ltd.
4100,Stick Figure Productions
62287,VSE Film
36788,Joco
59341,Silver Sphere Corporation
5611,Milk & Honey
11321,Imaginary Forces
11324,Pacific Title and Art Studio
19551,Marvel Enterprises
183,Le Studio Canal+
2253,Lawrence Bender Productions
7927,Fatima Productions
2254,Egoli Tossell Film AG
7929,National Broadcasting Company (NBC)
1840,Elevation Filmworks
12695,Sixteen Films
77845,Monarchy Enterprises S.a.r.l.
11731,Bavaria Film International
11661,Rysher Entertainment
21972,Media Programme of the European Community
3282,Larry Levinson Productions
52307,Koppmedia
49166,Zuleika Farms
49167,Capricorn
89720,Mooseport Productions
97243,Lucky Break Productions
16005,Panoramic Pictures
23143,Continent Film GmbH
8488,Ameran Films
2479,Myung Film Company
22695,Smokehouse Pictures
15781,E-Wolf
95018,MPH Entertainment Productions
153,Minerva Film SpA
68063,Winchester Films
3547,Mad Circus Films
12838,Film Polski
94027,Dow Chemical Company
23382,Schroeder Hoffman Productions
11475,Argui-Film
83123,Dan Valley Film AG
52197,Gatlin
37163,Sandcastle 5 Productions
23689,Village-A.M. Partnership
4718,Naya Films S.A.
794,Agi Orsi Productions
52451,Associated Television (Overseas) Limited
1826,Play Art
8222,Nordisk Tonefilm
2393,Peace Arch Entertainment Group
42004,Thema Production
2598,Hasbro
6270,Cinépix
11865,Twentieth Century-Fox Productions
20344,First Light Production
5761,Cinema Group 75
4535,Vista Organization
58248,Unfaithful Filmproduktion GmbH & Co. KG
15669,D.R. Comunicazioni di massa
6638,Inca Films S.A.
12601,FM Productions
51416,SAH Productions
1089,Witt/Thomas Productions
501,Indo-British
12657,Production I.G.
45228,The Company of Artists
82363,Winkle Productions
21410,S.O.A.F. Productions
12282,Elmer Enterprises
36213,UGCF
74541,Studio Images 6
23276,Trumbull/Gruskoff Productions
1441,Associated British Picture Corporation
11617,Gaylord Productions
51209,"Radmin Company, The"
36175,3 Ring Circus Films
5326,Igloolik Isuma Productions Inc.
37892,Keystone Entertainment
1606,Brillstein-Grey Entertainment
60445,International Cine Productions
52926,British Sky Broadcasting (BSkyB)
21097,Worldwide Media
434,3 Art Entertainment
10513,Lobell/Bergman Productions
44171,Phoenix Film Investments
11345,Stillking Films
2239,Erato Films
21379,Duo Art Productions
7899,Cartoon Network Studios
23036,C.E.O. Films
6434,MGM Home Entertainment
20544,Knightsbridge Films
19534,Mirage
2948,Showtime Australia
33660,Camp Hill
84473,State Hermitage Museum
19511,Outlaw Victoria Productions Inc.
67244,Snee-Oosh Productions
879,Out of the Blue... Entertainment
5019,Wagons East N.V.
19578,Momentum Pictures
12126,Sahara Productions
88331,Renardes Productions
22902,Tripod Entertainment
3244,Media Pro Pictures
11626,Tango Film
23235,Mansfield Pictures
2471,National Geographic Society
67253,Gone North Productions
11371,Palomar Pictures (II)
15888,Moving Pictures
8527,Eôs Films
1319,Beaver Films
15106,Riding the Bullet Production
67065,Universalia Film
3267,Atlantic Entertainment Group
29603,Flan de Coco Films
13413,Hubert Bals Fund
87385,Wallis-Hazen
18908,Central Cinema Company Film (CCC)
5402,Easy Film
93496,Credit Lyonnais
5403,Nordisk Film & TV Fond
52465,Quiet Man Productions
69462,Centrul National al Cinematografiei (CNC)
8828,Norman Twain Productions
13730,Edgar Rice Burroughs Inc.
24,Mikona Productions GmbH & Co. KG
94782,Posthus Teatret
22636,Addicted Productions
5662,Traveler's Rest Films
27465,Niccol Films
1324,Jerome Hellman Productions
23301,Catchlight Films
27196,Ciné B
591,France 3 Cinéma
51692,Without a Box
2978,Crusader Entertainment
10254,Millennium Films
2901,ADR Productions
7458,Cubicle Inc.
19615,Camera
19048,King-Hitzig Productions
2193,DoRo Fiction Film
48618,Filmyard Underwaterdeco
13707,Films Sonores Tobis
7070,Davis Entertainment Classics
40945,Azucar Films
25580,Filmline Productions
76490,Sea Breeze Productions Inc.
655,Strike Entertainment
21727,Lost Junction Films
66632,Doordarshan
10354,FM Entertainment International N.V.
2926,Alexandre Films
26446,Conseil Général de l'Indre
18817,Waterbury Films
3798,Greentrees Films
4559,Zopix Company
1160,Gummshoe Productions
14772,Warner Bros. Home Entertainment Group
4064,Society Productions Inc.
2209,I.N.C.A.A.
19829,Kut Productions
14348,Ryu Murakami Office
1107,Seven Pictures
4154,Colombia Pictures
11333,Geria Productions
10235,Vision P.D.G.
58093,Roxbury Films
4731,double A Films
1711,Ognon Pictures
41252,Gran Via
15636,Alta Loma Entertainment
1268,Focus Films
26883,Capri Films
1093,Shoreline Entertainment
54031,March Entertainment
12978,Kettledrum Films
3582,Jewell Enterprises Inc.
4000,Maverick Films
78455,Canon Productions
10418,Demi-Monde Productions
4006,Two Cities Films
97058,Arenas Entertainment
4597,Goodtimes Enterprises
1318,Allied Film Makers
3444,A Bad Way Ltd
36789,Nessa Hyams
12426,Oleandor Productions
93495,Le Club des Investisseurs
39016,Alan Sacks Productions
20858,Navaron Films
54050,Linson Films
11104,TiMe Film- und TV-Produktions GmbH
18619,Cobalt Media Group
26136,Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG
13744,America-International Pictures (AIP)
18621,Pierce/Williams Entertainment
26138,Iconolatry Productions Inc.
15784,Shelter Films
57736,Codi S.p.a.
23201,Be Gentlemen Limited Partnership
4596,Qatsi Productions
3074,Pantry Films
10946,WDR/Arte
14810,Fora Film
21631,Cofimage 13
48081,Ministry of Culture of the Russian Federation
4436,Disneynature
86967,Bundesbeauftragte für Kultur und Medien (BKM)
7036,CJ Entertainment
11772,Masulpiri Films
12252,Chartoff-Winkler Productions
12253,Carlino Productions
363,Excelsior Films
15758,Triple T Productions
70969,Mainline Pictures
56976,Martin Bregman Productions
4376,First Artists
11572,CITY-TV
892,Qwerty Films
83338,Muse Entertainment
59403,Miracle Mile Productions Inc.
594,Capella International
19775,Derby Cinematografica
1180,La Générale d'Images
20997,Take 1 Productions
31465,Chosen Film Company
680,Studio Hamburg Filmproduktion
22527,Inter Planetary
2553,"Studio Filmowe ""Perspektywa"
16379,Northshore Investments Ltd.
371,Cecchi Gori Group Tiger Cinematografica
16014,F.O.D. Productions
2462,Cactus Films
23163,Omnibus-Biography Productions
16015,K-Network
4245,Time-Life Television Productions
8815,R & R Films
46043,Allarts Enterprises
94201,New Zealand Motor Corporation
13766,Scottish Television (STV)
